,ID,Sentence,Actual Aspect Terms,Actual Sentiment Terms,Actual Polarities,Generated Aspect Terms,Generated Sentiment Terms,Generated Polarities
144,501,"Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).","['Food', 'pork belly', 'fat']","[[], [], []]","['positive', 'negative', 'negative']","['Food', 'budget selection', 'pork belly', 'fat', 'melt experience', 'mouth experience']","[['good'], ['tried'], ['wish'], ['more'], [], []]","[None, None, None, None, None, None]"
145,1645,We didn't get drink refills and she didn't even offer us the option of dessert.,"['drink refills', 'dessert']","[[], []]","['negative', 'neutral']","['refills', 'dessert option']","[['get'], ['offer']]","[None, None]"
146,250,We ordered a tuna melt - it came with out cheese which just made it a tuna sandwich.,"['tuna melt', 'cheese', 'tuna sandwich']","[[], [], []]","['negative', 'neutral', 'negative']","['tuna melt', 'tuna sandwich']","[['ordered'], ['made']]","[None, None]"
147,1314,"The food is wonderful, tasty and filling, and the service is professional and friendly.","['food', 'service']","[[], []]","['positive', 'positive']","['food', 'service']","[['wonderful'], ['professional']]","[None, None]"
148,931,Tried the pad see ew on the recommendation of the last reviewer since it's one of my favorite dishes.,"['pad see ew', 'dishes']","[[], []]","['neutral', 'positive']","['pad', 'ew', 'reviewer recommendation', 'dishes']","[['Tried'], ['see'], ['last'], ['favorite']]","[None, None, None, None]"
149,1397,"For authentic Thai food, look no further than Toons.",['Thai food'],[[]],['positive'],[],[],[]
150,572,We won't go to this place again for a good meal.,['meal'],[[]],['negative'],['meal'],[['good']],[None]
151,345,"($200 for 2 glasses of champagne, not too expensive bottle of wine and 2 after dinner drinks).","['glasses of champagne', 'bottle of wine', 'after dinner drinks']","[[], [], []]","['negative', 'negative', 'negative']",['wine bottle'],[['expensive']],[None]
152,1654,"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.","['Pho', 'Lemon grass chicken', 'Beef Cube on rice']","[[], [], []]","['positive', 'positive', 'positive']","['grass chicken', 'Cube Pho']","[[], []]","[None, None]"
153,362,"While we thoroughly enjoyed the food, it was annoying to scream across the table for conversation.",['food'],[[]],['positive'],['food'],[['enjoyed']],[None]
154,1422,"Overall, the ingredients and technique are there and I am encouraged enough to return at lunch or dinner to see whether the boldness of the flavour palette improves.","['ingredients', 'technique', 'lunch', 'dinner']","[[], [], [], []]","['positive', 'positive', 'neutral', 'neutral']","['dinner lunch', 'flavour palette', 'palette boldness']","[[], [], ['improves']]","[None, None, None]"
155,427,"Saturday, Nov. 6th I had a group from work come in with about 35 people and the staff was amazing to accomodate us.",['staff'],[[]],['positive'],['work 6th'],[[]],[None]
156,61,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,['atmosphere'],[[]],['positive'],"['review', 'atmosphere']","[['write'], ['great']]","[None, None]"
157,1643,Simple comfort food and what hot and lage portions.,"['comfort food', 'portions']","[[], []]","['positive', 'positive']","['comfort food', 'portions food']","[['Simple'], ['hot', 'Simple']]","[None, None]"
158,955,Service and food is what any one would expect when spending that type of money.,"['Service', 'food']","[[], []]","['neutral', 'neutral']","['food Service', 'one', 'money type']","[[], ['expect'], ['spending']]","[None, None, None]"
159,993,"The staff was accomodating, the food was absolutely delicious and the place is lovely.","['staff', 'food', 'place']","[[], [], []]","['positive', 'positive', 'positive']","['staff', 'food', 'place']","[['accomodating'], ['delicious'], ['lovely']]","[None, None, None]"
160,211,"overall, a solid restaurant and at less than $40pp (including wine), a solid deal as well.",['wine'],[[]],['neutral'],['deal restaurant'],"[['solid', 'solid']]",[None]
161,282,Prices are very good.,['Prices'],[[]],['positive'],['Prices'],[['good']],[None]
162,1430,"Service was devine, oysters where a sensual as they come, and the price can't be beat!!!","['Service', 'oysters', 'price']","[[], [], []]","['positive', 'positive', 'positive']",['Service'],[['devine']],[None]
163,1907,The food was very well prepared.,['food'],[[]],['positive'],[],[],[]
164,708,You must try the shrimp appetizers.,['shrimp appetizers'],[[]],['positive'],['appetizers'],[['try']],[None]
165,1426,"Considering their price of $6.25 for lunch special, the dish was ridiculously small.","['price', 'dish', 'lunch special']","[[], [], []]","['negative', 'negative', 'negative']","['price', 'dish']","[['Considering'], ['small']]","[None, None]"
166,1242,"Service is great, takeout is good too.","['Service', 'takeout']","[[], []]","['positive', 'positive']","['Service', 'takeout']","[['great'], ['good']]","[None, None]"
167,1806,Edible but really a ripoff at those prices given whats in the area.,['prices'],[[]],['negative'],"['ripoff', 'whats']","[['Edible'], ['given']]","[None, None]"
168,508,The sushi was awful!,['sushi'],[[]],['negative'],['sushi'],[['awful']],[None]
169,1063,We took advanatage of the half price sushi deal on saturday so it was well worth it.,['half price sushi deal'],[[]],['positive'],"['price sushi', 'sushi deal', 'deal advanatage']","[[], ['half'], ['half', 'took']]","[None, None, None]"
170,325,The pizza is delicious and the proprietor is one of the nicest in NYC.,"['pizza', 'proprietor']","[[], []]","['positive', 'positive']",['pizza'],[['delicious']],[None]
171,1180,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.","['blond wood decor', 'sake', 'service']","[[], [], []]","['positive', 'positive', 'positive']","['blond decor', 'wood decor', 'premium sake', 'service']","[['soothing'], ['soothing'], ['excellent'], ['great']]","[None, None, None, None]"
172,1705,"They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!",['cater'],[[]],['positive'],['palates'],[['American']],[None]
173,29,it's a perfect place to have a amanzing indian food.,['indian food'],[[]],['positive'],"['place', 'food']","[['perfect'], ['amanzing', 'indian', 'have']]","[None, None]"
174,839,"It was nice and fresh, but I can't give it high scores on being authentic thai.",['thai'],[[]],['negative'],['scores'],"[['high', 'give']]",[None]
175,603,We had a great tiem watching the shows and characters and ar food was just what we were looking for.,"['shows', 'food', 'characters']","[[], [], []]","['positive', 'positive', 'positive']","['tiem', 'shows', 'ar food']","[['great', 'had'], ['watching'], []]","[None, None, None]"
176,888,"Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.",['waiter'],[[]],['negative'],"['waiter', 'money']","[['took'], ['took']]","[None, None]"
177,1057,"When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.",['dish'],[[]],['neutral'],"['dish', 'restaurants', 'place', 'things']","[['certain'], ['other', 'thai'], ['makes'], ['makes']]","[None, None, None, None]"
178,1796,"Service was slow, but the people were friendly.","['Service', 'people']","[[], []]","['negative', 'positive']","['Service', 'people']","[['slow'], ['friendly']]","[None, None]"
179,225,yourself a favor and have dinner here and see if you dont agree with me.,['dinner'],[[]],['neutral'],['dinner'],[['have']],[None]
180,1544,"though the service could be better (possibly due to more than one very large group in the house), it is very cordial and warm, as is the general clientele.",['service'],[[]],['conflict'],"['service', 'house group', 'clientele']","[['better'], ['large'], ['general']]","[None, None, None]"
181,1188,For dinner I had the chicken tikka-masala and some garlic naan.,"['chicken tikka-masala', 'garlic naan', 'dinner']","[[], [], []]","['neutral', 'neutral', 'neutral']","['chicken tikka-masala', 'garlic naan', 'naan tikka-masala']","[['had'], [], ['had']]","[None, None, None]"
182,1279,The sicilian is my favorite it is moist not dry like most places but all their pizza is great!,"['pizza', 'sicilian']","[[], []]","['positive', 'positive']","['places', 'pizza', 'favorite']","[['most'], ['great'], ['great']]","[None, None, None]"
183,1415,"Both times I was extremely dissappointed by the service, which was boarderline rude.",['service'],[[]],['negative'],[],[],[]
184,1649,"Also, specify if you like your food spicy- its rather bland if you don't.",['food'],[[]],['neutral'],['food'],[['like']],[None]
185,1886,"I am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and I was still HUNGRY after my visit to this place!","['glass of wine', 'glass of beer', 'dinner']","[[], [], []]","['neutral', 'neutral', 'neutral']","['lb girl', 'wine glass', 'glass glass', 'beer glass', 'dinner glass', 'place visit']","[['HUNGRY'], ['had'], ['had', 'had'], ['had'], ['had'], []]","[None, None, None, None, None, None]"
186,1977,"One of my favorites though was the Angry Lobster, a cold lobster salad that was magnificent.","['Angry Lobster', 'cold lobster salad']","[[], []]","['positive', 'positive']",['lobster salad'],[['cold']],[None]
187,448,"The combination of fresh tomato sauce, fresh mozz cheese, basil and the dough they make with imported flour, makes this is one of the better pizza's in NY.","['fresh tomato sauce', 'fresh mozz cheese', 'basil', 'dough', 'pizza', 'flour']","[[], [], [], [], [], []]","['positive', 'positive', 'positive', 'positive', 'positive', 'positive']","['tomato sauce', 'sauce combination', 'mozz cheese', 'cheese sauce', 'basil sauce', 'dough sauce', 'flour', ""pizza's""]","[['fresh'], ['fresh', 'makes'], ['fresh'], ['fresh', 'fresh'], ['fresh'], ['fresh'], ['imported'], ['better']]","[None, None, None, None, None, None, None, None]"
188,607,My husband and I enjoy Sangria.,['Sangria'],[[]],['positive'],"['husband', 'Sangria']","[['enjoy'], ['enjoy']]","[None, None]"
189,1908,Really tasty spring rolls and noodles for a good price though.,"['spring rolls', 'noodles', 'price']","[[], [], []]","['positive', 'positive', 'positive']","['rolls', 'price']","[['tasty'], ['good']]","[None, None]"
190,798,"With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.","['food', 'lemon salad', 'pepper']","[[], [], []]","['neutral', 'negative', 'negative']","['lemon salad', 'salad exception', 'pepper', 'eyes', 'food']","[[], [], ['much', 'had'], ['started'], ['decent']]","[None, None, None, None, None]"
191,886,"It is about FOOD and Ambiance, and imagine how dreadful it will be it we only had to listen to an idle engine.","['FOOD', 'Ambiance']","[[], []]","['negative', 'negative']","['Ambiance FOOD', 'idle engine']","[[], []]","[None, None]"
192,152,"Lunch came with pickels and slaw, no extra charge.","['Lunch', 'pickels and slaw']","[[], []]","['positive', 'neutral']","['Lunch', 'charge']","[['came'], ['extra']]","[None, None]"
193,216,"The dim sum is ok but doesn't taste that fresh, and the little dishes don't look steamy hot as they should (also note lack of Chinese here).","['dim sum', 'little dishes']","[[], []]","['negative', 'negative']","['sum', 'dishes', 'lack']","[['dim', 'ok'], ['little', 'look'], ['note']]","[None, None, None]"
194,99,They have authentic Indian at amazin prices.,"['Indian', 'prices']","[[], []]","['positive', 'positive']",['prices'],[['amazin']],[None]
195,1174,Really cool stauff inside.,['stauff'],[[]],['positive'],['stauff'],[['cool']],[None]
196,936,This food is asian-air fusion.,['food'],[[]],['neutral'],['air fusion'],[['asian']],[None]
197,1588,"The food is good, but very expensive for the casualness of it.",['food'],[[]],['conflict'],['food'],[['good']],[None]
198,817,"Worse of all, $60 was erroneously added to our $80 bill.",['bill'],[[]],['negative'],[],[],[]
199,1486,Won't or Can't is not in the service directory.,['service'],[[]],['positive'],['service directory'],[[]],[None]
200,13,"All the money went into the interior decoration, none of it went to the chefs.","['interior decoration', 'chefs']","[[], []]","['positive', 'negative']","['money', 'decoration', 'none']","[['went'], ['interior'], ['went']]","[None, None, None]"
201,880,Mermaid Inn is an overall good restaurant with really good seafood.,['seafood'],[[]],['positive'],['seafood restaurant'],"[['good', 'good']]",[None]
